,index,column_2,column_3,column_13
2653,16591853402653,Canada,Snacks,693967.68
2654,16591853402654,Federated States of Micronesia,Personal Care,72877.62
2655,16591853402655,South Africa,Office Supplies,3547679.68
2656,16591853402656,Equatorial Guinea,Baby Food,664781.4
2657,16591853402657,Rwanda,Snacks,602471.52
2658,16591853402658,Togo,Meat,907348.72
2659,16591853402659,Spain,Fruits,33278.28
2660,16591853402660,Honduras,Personal Care,107786.34
2661,16591853402661,Uzbekistan,Personal Care,257961.84
2662,16591853402662,Croatia,Meat,210426.13
2663,16591853402663,Bulgaria,Office Supplies,5157732.0
2664,16591853402664,Angola,Vegetables,834464.61
2665,16591853402665,Mauritius ,Cosmetics,1986298.19
2666,16591853402666,Dominican Republic,Snacks,84383.04
2667,16591853402667,Comoros,Cereal,833706.09
2668,16591853402668,Albania,Personal Care,74124.36
2669,16591853402669,Austria,Beverages,14877.72
2670,16591853402670,Uzbekistan,Clothes,310625.28
2671,16591853402671,Singapore,Office Supplies,1051494.88
2672,16591853402672,Senegal,Meat,1315436.83
2673,16591853402673,New Zealand,Baby Food,1377229.38
2674,16591853402674,Germany,Office Supplies,4877928.32
2675,16591853402675,Uganda,Snacks,953937.6
2676,16591853402676,Mauritius ,Fruits,9598.04
2677,16591853402677,Saudi Arabia,Household,3703719.8
2678,16591853402678,Benin,Cosmetics,2121123.15
2679,16591853402679,Switzerland,Vegetables,526757.49
2680,16591853402680,Belize,Cosmetics,2623030.13
2681,16591853402681,Vatican City,Cosmetics,519286.76
2682,16591853402682,Poland,Cereal,31385.48
2683,16591853402683,Denmark,Fruits,36835.16
2684,16591853402684,Switzerland,Vegetables,422006.13
2685,16591853402685,Saudi Arabia,Personal Care,439645.86
2686,16591853402686,Afghanistan,Office Supplies,652525.28
2687,16591853402687,Guinea-Bissau,Snacks,359845.92
2688,16591853402688,Kazakhstan,Cereal,86544.29
2689,16591853402689,Ghana,Fruits,283.72
2690,16591853402690,Uzbekistan,Vegetables,572222.49
2691,16591853402691,Tunisia ,Cosmetics,1637122.61
2692,16591853402692,Dominica,Household,1793062.72
2693,16591853402693,Vatican City,Office Supplies,2169659.68
2694,16591853402694,Namibia,Fruits,5044.68
2695,16591853402695,Algeria,Personal Care,464977.35
2696,16591853402696,Mexico,Cosmetics,2222768.53
2697,16591853402697,East Timor,Cosmetics,1408025.51
2698,16591853402698,Saint Kitts and Nevis ,Cosmetics,2598013.78
2699,16591853402699,Togo,Vegetables,452103.96
2700,16591853402700,Bulgaria,Snacks,65187.36
2701,16591853402701,Hungary,Snacks,876375.36
2702,16591853402702,Papua New Guinea,Office Supplies,4732514.4
2703,16591853402703,Swaziland,Meat,667018.01
2704,16591853402704,Belgium,Baby Food,887331.72
2705,16591853402705,United Arab Emirates,Personal Care,22044.63
2706,16591853402706,Pakistan,Fruits,24136.96
2707,16591853402707,Greenland,Vegetables,371721.84
2708,16591853402708,Australia,Clothes,302632.96
2709,16591853402709,Bhutan,Household,2433298.68
2710,16591853402710,Mauritania,Clothes,308188.16
2711,16591853402711,Somalia,Cosmetics,1859899.79
2712,16591853402712,Cuba,Vegetables,419732.88
2713,16591853402713,Cambodia,Vegetables,697160.31
2714,16591853402714,Vietnam,Fruits,66840.28
2715,16591853402715,Lithuania,Cosmetics,1597359.78
2716,16591853402716,Burkina Faso,Baby Food,1497432.06
2717,16591853402717,Central African Republic,Household,2098607.04
2718,16591853402718,Haiti,Beverages,63007.78
2719,16591853402719,Netherlands,Meat,2337298.21
2720,16591853402720,Jamaica,Baby Food,1289548.38
2721,16591853402721,Norway,Baby Food,1543345.02
2722,16591853402722,Panama,Baby Food,140130.18
2723,16591853402723,Ghana,Office Supplies,1788013.76
2724,16591853402724,Mozambique,Meat,2193975.04
2725,16591853402725,Burundi,Meat,3463096.24
2726,16591853402726,Haiti,Clothes,59601.92
2727,16591853402727,Ghana,Cereal,277199.37
2728,16591853402728,Burundi,Clothes,304138.24
2729,16591853402729,Malawi,Meat,3257411.08
2730,16591853402730,Nauru,Vegetables,877292.64
2731,16591853402731,Senegal,Snacks,838568.64
2732,16591853402732,Guatemala,Beverages,25813.48
2733,16591853402733,Oman,Cereal,386697.22
2734,16591853402734,Laos,Beverages,4577.76
2735,16591853402735,Netherlands,Snacks,724563.84
2736,16591853402736,Bhutan,Fruits,57484.44
2737,16591853402737,Denmark,Meat,2887980.11
2738,16591853402738,Germany,Snacks,824829.6
2739,16591853402739,Fiji,Fruits,28842.56
2740,16591853402740,Austria,Baby Food,1001635.86
2741,16591853402741,United States of America,Baby Food,1290504.9
2742,16591853402742,Qatar,Cosmetics,2613023.59
2743,16591853402743,Djibouti,Vegetables,374267.88
2744,16591853402744,Sao Tome and Principe,Vegetables,4728.36
2745,16591853402745,Andorra,Clothes,327685.12
2746,16591853402746,Myanmar,Fruits,68030.52
2747,16591853402747,Syria,Vegetables,235599.63
2748,16591853402748,Sri Lanka,Meat,1796827.63
2749,16591853402749,East Timor,Baby Food,1016143.08
2750,16591853402750,Finland,Vegetables,318436.86
2751,16591853402751,Sudan,Office Supplies,2575978.72
2752,16591853402752,Portugal,Clothes,222924.8
2753,16591853402753,Togo,Baby Food,813520.26
2754,16591853402754,Latvia,Meat,2278218.43
2755,16591853402755,Kazakhstan,Beverages,202693.04
2756,16591853402756,Cyprus,Cosmetics,2434485.85
2757,16591853402757,Guatemala,Baby Food,102028.8
2758,16591853402758,Angola,Cereal,395714.69
2759,16591853402759,Vietnam,Beverages,73434.9
2760,16591853402760,Myanmar,Cosmetics,2452392.29
2761,16591853402761,Netherlands,Cereal,971895.89
2762,16591853402762,Greenland,Fruits,1460.12
2763,16591853402763,Costa Rica,Household,4030873.34
2764,16591853402764,Iran,Snacks,169253.28
2765,16591853402765,Namibia,Personal Care,192224.64
2766,16591853402766,Monaco,Cosmetics,541143.15
2767,16591853402767,The Gambia,Office Supplies,4632247.04
2768,16591853402768,Tonga,Vegetables,166310.97
2769,16591853402769,Bahrain,Household,618626.74
2770,16591853402770,Gabon,Cosmetics,1112042.59
2771,16591853402771,Nepal,Office Supplies,15223.84
2772,16591853402772,Australia,Cereal,574073.22
2773,16591853402773,Senegal,Personal Care,404057.1
2774,16591853402774,Zambia,Office Supplies,1065143.84
2775,16591853402775,Tuvalu,Clothes,249052.16
2776,16591853402776,Kosovo,Cosmetics,1650815.77
2777,16591853402777,Bosnia and Herzegovina,Meat,2334016.0
2778,16591853402778,Belgium,Cereal,91931.35
2779,16591853402779,Sao Tome and Principe,Snacks,477163.68
2780,16591853402780,Mali,Clothes,44513.28
2781,16591853402781,East Timor,Household,2188059.16
2782,16591853402782,Estonia,Meat,2116296.07
2783,16591853402783,Mongolia,Clothes,329226.24
2784,16591853402784,Belize,Fruits,35520.36
2785,16591853402785,Tajikistan,Vegetables,573313.65
2786,16591853402786,Moldova ,Clothes,85836.8
2787,16591853402787,Myanmar,Clothes,183751.68
2788,16591853402788,Myanmar,Household,1635767.7
2789,16591853402789,Belarus,Clothes,271129.6
2790,16591853402790,Samoa ,Cosmetics,1547063.75
2791,16591853402791,Armenia,Baby Food,1280780.28
2792,16591853402792,Ghana,Vegetables,83655.6
2793,16591853402793,Senegal,Baby Food,549520.74
2794,16591853402794,Ireland,Beverages,49433.45
2795,16591853402795,Laos,Snacks,313561.92
2796,16591853402796,Bhutan,Meat,1255262.98
2797,16591853402797,Libya,Office Supplies,4862179.52
2798,16591853402798,Kyrgyzstan,Fruits,32842.32
2799,16591853402799,Rwanda,Vegetables,544943.49
2800,16591853402800,Pakistan,Fruits,42433.44
2801,16591853402801,Ghana,Cereal,37943.64
2802,16591853402802,Macedonia,Vegetables,69379.59
2803,16591853402803,China,Snacks,162822.24
2804,16591853402804,Mauritius ,Beverages,136792.37
2805,16591853402805,East Timor,Office Supplies,1021572.16
2806,16591853402806,Senegal,Office Supplies,2580703.36
2807,16591853402807,Brunei,Meat,2029135.16
2808,16591853402808,Lebanon,Clothes,117089.28
2809,16591853402809,Nepal,Meat,3442308.91
2810,16591853402810,Kenya,Household,1266400.8
2811,16591853402811,Oman,Personal Care,169103.28
2812,16591853402812,Guinea-Bissau,Snacks,812454.72
2813,16591853402813,Cameroon,Household,4078112.1
2814,16591853402814,Grenada,Office Supplies,4664269.6
2815,16591853402815,Kazakhstan,Vegetables,840738.78
2816,16591853402816,Marshall Islands,Meat,1760358.63
2817,16591853402817,Philippines,Baby Food,524332.38
2818,16591853402818,Democratic Republic of the Congo,Snacks,908725.44
2819,16591853402819,Togo,Snacks,941270.4
2820,16591853402820,Taiwan,Beverages,255782.34
2821,16591853402821,Ethiopia,Clothes,9748.48
2822,16591853402822,Antigua and Barbuda ,Cereal,1071907.83
2823,16591853402823,Jordan,Office Supplies,5007593.44
2824,16591853402824,Chad,Vegetables,300978.3
2825,16591853402825,India,Cosmetics,1152332.08
2826,16591853402826,Slovenia,Office Supplies,1931852.8
2827,16591853402827,Croatia,Fruits,29036.32
2828,16591853402828,Singapore,Beverages,188482.91
2829,16591853402829,Georgia,Meat,333326.66
2830,16591853402830,New Zealand,Cereal,962527.09
2831,16591853402831,Cape Verde,Personal Care,506856.48
2832,16591853402832,Cote d'Ivoire,Beverages,38656.64
2833,16591853402833,Turkmenistan,Beverages,165276.21
2834,16591853402834,France,Fruits,55941.28
2835,16591853402835,Democratic Republic of the Congo,Personal Care,515356.98
2836,16591853402836,Solomon Islands,Personal Care,254164.95
2837,16591853402837,The Gambia,Personal Care,144111.81
2838,16591853402838,Laos,Cosmetics,2260688.05
2839,16591853402839,Mali,Personal Care,564433.2
2840,16591853402840,Albania,Cereal,122614.17
2841,16591853402841,Saint Vincent and the Grenadines,Beverages,262521.82
2842,16591853402842,Vatican City,Cereal,589765.96
2843,16591853402843,Georgia,Household,3443906.62
2844,16591853402844,Bangladesh,Household,3123286.1
2845,16591853402845,Morocco,Beverages,243447.82
2846,16591853402846,Turkmenistan,Cosmetics,723894.17
2847,16591853402847,Kenya,Cosmetics,1339559.71
2848,16591853402848,Cuba,Personal Care,300464.34
2849,16591853402849,Sao Tome and Principe,Beverages,192456.66
2850,16591853402850,Armenia,Household,3536373.98
2851,16591853402851,San Marino,Fruits,69020.08
2852,16591853402852,Luxembourg,Baby Food,576940.98
2853,16591853402853,Palau,Cereal,1025766.49
2854,16591853402854,Latvia,Clothes,115118.08
2855,16591853402855,Seychelles ,Cereal,799275.75
2856,16591853402856,Uganda,Cereal,758872.8
2857,16591853402857,Papua New Guinea,Household,545758.44
2858,16591853402858,South Africa,Clothes,236078.08
2859,16591853402859,Estonia,Baby Food,152246.1
2860,16591853402860,Romania,Cosmetics,2421846.01
2861,16591853402861,Yemen,Beverages,265351.13
2862,16591853402862,Taiwan,Clothes,88668.16
2863,16591853402863,Bosnia and Herzegovina,Cereal,898819.25
2864,16591853402864,Spain,Office Supplies,3717766.72
2865,16591853402865,United Arab Emirates,Beverages,186130.45
2866,16591853402866,Greenland,Baby Food,986012.7
2867,16591853402867,Iraq,Household,1154836.92
2868,16591853402868,Luxembourg,Cereal,638015.28
2869,16591853402869,Greece,Cereal,1044738.31
2870,16591853402870,Mexico,Snacks,295632.96
2871,16591853402871,Germany,Beverages,4355.23
2872,16591853402872,Guatemala,Vegetables,873655.44
2873,16591853402873,Samoa ,Meat,1042648.71
2874,16591853402874,Greenland,Vegetables,757719.69
2875,16591853402875,Turkey,Cereal,761566.33
2876,16591853402876,Spain,Vegetables,443192.82
2877,16591853402877,Sweden,Office Supplies,1565430.72
2878,16591853402878,Australia,Clothes,265000.96
2879,16591853402879,Andorra,Vegetables,610049.37
2880,16591853402880,Serbia,Meat,2391637.02
2881,16591853402881,Greece,Cereal,538706.0
2882,16591853402882,Sri Lanka,Vegetables,502751.97
2883,16591853402883,Mozambique,Beverages,192933.51
2884,16591853402884,Samoa ,Snacks,971769.12
2885,16591853402885,Federated States of Micronesia,Household,1521691.12
2886,16591853402886,Sweden,Fruits,55719.84
2887,16591853402887,Belgium,Cereal,1158569.23
2888,16591853402888,Iceland,Household,216594.74
2889,16591853402889,Botswana,Office Supplies,1878306.88
2890,16591853402890,Ukraine,Snacks,26796.0
2891,16591853402891,Tajikistan,Baby Food,557332.32
2892,16591853402892,Nepal,Fruits,22462.32
2893,16591853402893,Marshall Islands,Personal Care,88461.87
2894,16591853402894,Mexico,Cosmetics,1977344.97
2895,16591853402895,Cameroon,Beverages,69588.31
2896,16591853402896,Greenland,Clothes,133647.36
2897,16591853402897,Azerbaijan,Vegetables,208320.63
2898,16591853402898,Vanuatu,Personal Care,287260.23
2899,16591853402899,Liechtenstein,Baby Food,204695.28
2900,16591853402900,Singapore,Vegetables,654059.49
2901,16591853402901,Djibouti,Snacks,105332.64
2902,16591853402902,Austria,Fruits,57193.8
2903,16591853402903,Burundi,Personal Care,345403.65
2904,16591853402904,Morocco,Fruits,61934.0
2905,16591853402905,Kyrgyzstan,Office Supplies,1701920.32
2906,16591853402906,Mauritania,Vegetables,219323.16
2907,16591853402907,East Timor,Clothes,69314.56
2908,16591853402908,United Arab Emirates,Snacks,420258.72
2909,16591853402909,Barbados,Vegetables,371539.98
2910,16591853402910,Solomon Islands,Cereal,330250.2
2911,16591853402911,Greenland,Clothes,147409.92
2912,16591853402912,Trinidad and Tobago,Cosmetics,2263321.35
2913,16591853402913,Saint Kitts and Nevis ,Personal Care,505949.76
2914,16591853402914,Lebanon,Clothes,172139.52
2915,16591853402915,Fiji,Beverages,252571.55
2916,16591853402916,Malawi,Meat,2592216.52
2917,16591853402917,Central African Republic,Personal Care,174430.26
2918,16591853402918,Sudan,Personal Care,208205.58
2919,16591853402919,Sweden,Vegetables,794910.06
2920,16591853402920,Taiwan,Cereal,604756.04
2921,16591853402921,Vietnam,Meat,675041.19
2922,16591853402922,Malta,Clothes,170024.96
2923,16591853402923,Botswana,Vegetables,165219.81
2924,16591853402924,Tuvalu,Cereal,945780.36
2925,16591853402925,Ireland,Personal Care,31565.19
2926,16591853402926,Saudi Arabia,Office Supplies,1746016.96
2927,16591853402927,Namibia,Baby Food,395839.86
2928,16591853402928,Nigeria,Clothes,41466.88
2929,16591853402929,Mauritius ,Baby Food,718984.2
2930,16591853402930,Cote d'Ivoire,Beverages,150462.07
2931,16591853402931,Latvia,Household,3040869.54
2932,16591853402932,Laos,Vegetables,883748.67
2933,16591853402933,Seychelles ,Beverages,286809.38
2934,16591853402934,Belarus,Office Supplies,2245253.92
2935,16591853402935,Guinea,Meat,2857346.15
2936,16591853402936,Mongolia,Cereal,1062656.14
2937,16591853402937,Zimbabwe,Household,4726388.7
2938,16591853402938,Georgia,Cereal,851506.81
2939,16591853402939,Germany,Household,1580990.84
2940,16591853402940,Austria,Cereal,531093.85
2941,16591853402941,Kosovo,Office Supplies,510786.08
2942,16591853402942,Bosnia and Herzegovina,Fruits,62466.84
2943,16591853402943,Barbados,Personal Care,413577.66
2944,16591853402944,Myanmar,Household,710591.56
2945,16591853402945,Cameroon,Office Supplies,4744063.52
2946,16591853402946,The Bahamas,Baby Food,774462.36
2947,16591853402947,Malawi,Fruits,38772.76
2948,16591853402948,Togo,Beverages,159712.96
2949,16591853402949,Oman,Snacks,868190.4
2950,16591853402950,United Kingdom,Household,38193.04
2951,16591853402951,Russia,Beverages,107227.67
2952,16591853402952,Taiwan,Fruits,4691.76
2953,16591853402953,Ireland,Beverages,187719.95
2954,16591853402954,El Salvador,Office Supplies,5246450.24
2955,16591853402955,Tonga,Beverages,188196.8
2956,16591853402956,Afghanistan,Clothes,132177.92
2957,16591853402957,Dominican Republic,Snacks,519744.96
2958,16591853402958,Jordan,Meat,3619183.56
2959,16591853402959,Eritrea,Office Supplies,4492607.68
2960,16591853402960,Lithuania,Household,4706789.64
2961,16591853402961,Syria,Beverages,79761.11
2962,16591853402962,Republic of the Congo,Cereal,606512.69
2963,16591853402963,Algeria,Personal Care,373965.33
2964,16591853402964,Belarus,Fruits,20939.92
2965,16591853402965,The Gambia,Vegetables,249511.92
2966,16591853402966,Belize,Office Supplies,562232.16
2967,16591853402967,Jamaica,Clothes,191959.04
2968,16591853402968,Morocco,Household,5014344.12
2969,16591853402969,Greenland,Fruits,9342.0
2970,16591853402970,Azerbaijan,Household,1463396.48
2971,16591853402971,Antigua and Barbuda ,Baby Food,22318.8
2972,16591853402972,Cuba,Cereal,648438.07
2973,16591853402973,Solomon Islands,Beverages,115715.6
2974,16591853402974,Togo,Cosmetics,1584193.28
2975,16591853402975,Germany,Personal Care,354980.88
2976,16591853402976,Liberia,Beverages,159395.06
2977,16591853402977,Spain,Meat,1796827.63
2978,16591853402978,Israel,Cereal,666941.45
2979,16591853402979,Netherlands,Snacks,881052.48
2980,16591853402980,Turkey,Cosmetics,980114.26
2981,16591853402981,Spain,Vegetables,47556.39
2982,16591853402982,Moldova ,Personal Care,411424.2
2983,16591853402983,Libya,Snacks,368712.96
2984,16591853402984,Ireland,Fruits,48260.08
2985,16591853402985,Ireland,Personal Care,325285.8
2986,16591853402986,Japan,Beverages,191566.54
2987,16591853402987,Laos,Snacks,565639.2
2988,16591853402988,Costa Rica,Cosmetics,21329.73
2989,16591853402989,Barbados,Meat,2148753.48
2990,16591853402990,Macedonia,Vegetables,664061.79
2991,16591853402991,Macedonia,Cereal,48600.65
2992,16591853402992,Somalia,Vegetables,759902.01
2993,16591853402993,Montenegro,Cosmetics,1656345.7
2994,16591853402994,Papua New Guinea,Baby Food,1021244.52
2995,16591853402995,Burkina Faso,Snacks,285401.76
2996,16591853402996,Lesotho,Snacks,693188.16
2997,16591853402997,Malta,Baby Food,358216.74
2998,16591853402998,Sri Lanka,Cosmetics,2276487.85
2999,16591853402999,Somalia,Fruits,59913.36
3000,16591853403000,Haiti,Baby Food,265274.88
3001,16591853403001,Australia,Cereal,1062890.36
3002,16591853403002,Saudi Arabia,Cereal,1093221.85
3003,16591853403003,United Kingdom,Meat,1063071.35
3004,16591853403004,Uzbekistan,Baby Food,1167113.82
3005,16591853403005,Estonia,Personal Care,118383.63
3006,16591853403006,Gabon,Beverages,120356.94
3007,16591853403007,Australia,Beverages,32171.48
3008,16591853403008,The Gambia,Baby Food,1497750.9
3009,16591853403009,Malaysia,Beverages,209750.42
3010,16591853403010,Malaysia,Beverages,232448.48
3011,16591853403011,Sao Tome and Principe,Household,4151985.48
3012,16591853403012,Sudan,Fruits,22150.92
3013,16591853403013,Mexico,Cosmetics,2084783.61
3014,16591853403014,Grenada,Fruits,36163.92
3015,16591853403015,Comoros,Baby Food,1590533.34
3016,16591853403016,Zimbabwe,Baby Food,645651.0
3017,16591853403017,Afghanistan,Personal Care,76901.19
